City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Valenca Do Piaui,BR,2020-08-19 23:28:36,-6.41,-41.75,77.54,28,78,4.34
282,Devils Lake,US,2020-08-19 23:28:36,48.11,-98.87,91.4,31,1,4.7
283,Evensk,RU,2020-08-19 23:28:36,61.95,159.23,51.26,88,100,13.82
284,Angatuba,BR,2020-08-19 23:28:37,-23.49,-48.41,61.21,73,45,9.35
285,Taikang,CN,2020-08-19 23:28:37,46.83,124.42,59.94,63,0,2.82
286,Buin,CL,2020-08-19 23:28:37,-33.73,-70.75,59.0,62,0,6.93
287,Gejiu,CN,2020-08-19 23:28:38,23.31,103.16,57.58,100,80,2.39
288,Svetlogorsk,BY,2020-08-19 23:28:38,52.63,29.73,61.45,95,100,10.27
289,Sao Desiderio,BR,2020-08-19 23:28:26,-12.36,-44.97,73.76,35,4,4.54
290,Najran,SA,2020-08-19 23:28:38,17.49,44.13,84.2,20,80,3.24
291,Baoqing,CN,2020-08-19 23:28:38,46.33,132.21,58.69,71,76,8.99
292,Samarai,PG,2020-08-19 23:28:39,-10.62,150.67,76.71,68,61,5.73
293,Saryg-Sep,RU,2020-08-19 23:28:39,51.5,95.6,48.52,90,22,1.86
294,Nola,IT,2020-08-19 23:28:39,40.92,14.53,75.2,69,4,1.12
295,Hemnesberget,NO,2020-08-19 23:28:39,66.23,13.63,47.12,84,50,1.81
296,Maniwaki,CA,2020-08-19 23:28:40,46.38,-75.97,61.3,71,40,4.83
297,Itarema,BR,2020-08-19 23:28:40,-2.92,-39.92,77.27,77,29,15.23
298,Udachnyy,RU,2020-08-19 23:28:40,66.42,112.4,41.0,93,0,6.71
299,Troitsko-Pechorsk,RU,2020-08-19 23:28:40,62.71,56.2,54.9,96,100,9.93
300,Punta De Piedra,VE,2020-08-19 23:28:41,7.62,-71.49,77.22,91,98,1.48
301,Kavieng,PG,2020-08-19 23:28:42,-2.57,150.8,84.43,70,24,8.57
302,Port Arthur,CN,2020-08-19 23:28:42,38.8,121.27,69.8,88,75,8.95
303,Adrar,MR,2020-08-19 23:28:42,20.5,-10.07,96.78,27,30,13.4
304,Nouadhibou,MR,2020-08-19 23:28:42,20.93,-17.03,71.6,83,0,17.22
305,Hithadhoo,MV,2020-08-19 23:28:43,-0.6,73.08,82.94,68,84,3.33
306,Mao,ES,2020-08-19 23:28:43,39.89,4.27,75.2,88,0,5.82
307,Kongsberg,NO,2020-08-19 23:24:23,59.67,9.65,57.99,99,99,5.99
308,Japura,ID,2020-08-19 23:28:43,-0.32,102.35,74.88,94,99,2.35
309,Guarapari,BR,2020-08-19 23:28:44,-20.67,-40.5,77.0,88,0,11.99
310,Kudahuvadhoo,MV,2020-08-19 23:28:44,2.67,72.89,82.22,64,96,1.81
311,Bien Hoa,VN,2020-08-19 23:28:44,10.95,106.82,77.0,94,75,2.24
312,Bandar-E Lengeh,IR,2020-08-19 23:28:44,26.56,54.88,88.11,76,77,4.54
313,Cajititlan,MX,2020-08-19 23:28:44,20.43,-103.32,73.4,64,75,10.29
314,Camalu,MX,2020-08-19 23:28:45,30.85,-116.07,81.97,56,26,7.83
315,Murray Bridge,AU,2020-08-19 23:28:45,-35.12,139.27,52.0,85,5,7.0
316,Belyy Yar,RU,2020-08-19 23:28:45,53.6,91.39,51.8,100,9,4.47
317,Luau,AO,2020-08-19 23:28:45,-10.71,22.22,69.15,23,0,6.55
318,Qasigiannguit,GL,2020-08-19 23:28:45,68.82,-51.19,51.8,40,18,5.82
319,Nador,MA,2020-08-19 23:28:46,35.17,-2.93,75.2,88,58,3.36
320,Mporokoso,ZM,2020-08-19 23:28:46,-9.37,30.12,60.42,40,18,4.5
321,Upernavik,GL,2020-08-19 23:28:46,72.79,-56.15,50.41,72,56,2.93
322,Solnechnyy,RU,2020-08-19 23:28:46,50.72,136.63,61.03,48,0,9.35
323,Kota Belud,MY,2020-08-19 23:28:46,6.35,116.43,77.0,88,20,3.36
324,Kuytun,RU,2020-08-19 23:28:47,54.34,101.5,56.34,92,97,6.2
325,Gannan,CN,2020-08-19 23:28:47,47.91,123.5,58.66,70,0,3.76
326,Heihe,CN,2020-08-19 23:28:48,50.24,127.49,57.2,67,0,4.47
327,Kpandae,GH,2020-08-19 23:28:48,8.47,-0.01,74.5,81,71,2.82
328,Takoradi,GH,2020-08-19 23:24:44,4.88,-1.76,75.06,88,29,10.0
329,Pangnirtung,CA,2020-08-19 23:28:48,66.15,-65.71,50.0,66,20,12.75
330,Tello,CO,2020-08-19 23:28:49,3.07,-75.14,84.2,62,78,4.7
331,Mehar,PK,2020-08-19 23:28:49,27.18,67.82,93.38,55,97,13.44
332,Ko Samui,TH,2020-08-19 23:28:49,9.54,99.94,78.8,94,20,6.08
333,Cabedelo,BR,2020-08-19 23:28:49,-6.98,-34.83,71.6,94,51,4.7
334,Westport,US,2020-08-19 23:28:50,41.14,-73.36,71.6,73,1,4.7
335,Havre-Saint-Pierre,CA,2020-08-19 23:28:50,50.23,-63.6,60.8,87,75,5.82
336,Saint Anthony,US,2020-08-19 23:28:50,45.02,-93.22,79.0,57,20,16.11
337,Nizhneangarsk,RU,2020-08-19 23:24:00,55.78,109.55,57.36,59,26,4.81
338,Sibu,MY,2020-08-19 23:28:51,2.3,111.82,75.2,100,40,2.24
339,Ketchikan,US,2020-08-19 23:28:51,55.34,-131.65,62.6,77,90,3.36
340,Znamenskoye,RU,2020-08-19 23:28:51,57.13,73.83,46.51,99,15,5.79
341,San Antero,CO,2020-08-19 23:28:52,9.37,-75.76,84.2,79,75,4.7
342,Delaware,US,2020-08-19 23:27:30,39.0,-75.5,80.01,78,1,3.36
343,Krasnovishersk,RU,2020-08-19 23:28:52,60.41,57.08,55.35,96,100,10.31
344,Iwanai,JP,2020-08-19 23:28:53,42.97,140.51,71.49,91,98,5.68
345,Tornio,FI,2020-08-19 23:28:53,65.85,24.15,60.8,100,75,5.82
346,Christchurch,NZ,2020-08-19 23:28:53,-43.53,172.63,60.01,76,0,6.93
347,Wajir,KE,2020-08-19 23:28:53,1.75,40.06,74.75,67,75,16.71
348,Mayo,US,2020-08-19 23:28:54,38.89,-76.51,79.0,74,20,4.7
349,Guaratuba,BR,2020-08-19 23:28:54,-25.88,-48.57,64.99,93,90,1.12
350,Santa Cruz De Tenerife,ES,2020-08-19 23:28:54,28.47,-16.25,73.99,26,0,4.7
351,Pochutla,MX,2020-08-19 23:28:54,15.74,-96.47,75.2,88,75,11.41
352,Pingliang,CN,2020-08-19 23:28:54,35.54,106.69,61.32,86,85,5.14
353,Novobirilyussy,RU,2020-08-19 23:28:55,56.95,90.67,51.87,96,27,5.21
354,Erice,IT,2020-08-19 23:28:55,38.04,12.59,73.4,73,2,5.82
355,Kodiak,US,2020-08-19 23:28:55,57.79,-152.41,64.4,55,90,13.87
356,Mackay,AU,2020-08-19 23:28:55,-21.15,149.2,79.0,64,17,3.36
357,East Hemet,US,2020-08-19 23:28:55,33.74,-116.94,106.0,30,8,5.01
358,Taoudenni,ML,2020-08-19 23:28:56,22.68,-3.98,99.66,18,21,1.86
359,Nurota,UZ,2020-08-19 23:28:56,40.56,65.69,62.6,23,0,6.93
360,Atar,MR,2020-08-19 23:28:56,20.52,-13.05,96.96,27,0,8.48
361,Tokur,RU,2020-08-19 23:28:57,53.13,132.9,48.96,73,0,4.65
362,Sasmuan,PH,2020-08-19 23:28:57,14.94,120.62,78.8,88,75,4.7
363,Cururupu,BR,2020-08-19 23:28:57,-1.83,-44.87,75.58,88,54,4.43
364,Sardarshahr,IN,2020-08-19 23:28:57,28.43,74.48,88.32,66,94,9.22
365,Namibe,AO,2020-08-19 23:28:58,-15.2,12.15,65.07,87,67,3.33
366,Xichang,CN,2020-08-19 23:28:58,27.9,102.26,58.32,79,78,1.43
367,Mwinilunga,ZM,2020-08-19 23:28:58,-11.74,24.43,61.25,33,6,4.25
368,Beringovskiy,RU,2020-08-19 23:28:58,63.05,179.32,57.22,52,84,8.34
369,Sur,OM,2020-08-19 23:28:58,22.57,59.53,86.56,59,43,6.49
370,Nacala,MZ,2020-08-19 23:28:59,-14.54,40.67,72.07,92,34,4.36
371,Laguna,US,2020-08-19 23:28:59,38.42,-121.42,102.99,15,75,6.93
372,Hjelset,NO,2020-08-19 23:28:59,62.78,7.48,59.0,93,92,2.24
373,Ucluelet,CA,2020-08-19 23:28:59,48.93,-125.55,66.0,88,90,10.29
374,Rocha,UY,2020-08-19 23:28:59,-34.48,-54.33,41.31,79,29,10.27
375,Rajbiraj,NP,2020-08-19 23:28:59,26.53,86.75,79.9,81,1,14.0
376,Nantucket,US,2020-08-19 23:29:00,41.28,-70.1,66.99,86,98,4.0
377,Hami,CN,2020-08-19 23:29:00,42.8,93.45,79.83,28,100,13.29
378,Lodwar,KE,2020-08-19 23:29:00,3.12,35.6,81.91,47,99,21.7
379,Clyde River,CA,2020-08-19 23:29:00,70.47,-68.59,50.0,87,75,8.05
380,Siguiri,GN,2020-08-19 23:29:00,11.67,-9.5,73.67,88,99,2.77
381,Cairo,EG,2020-08-19 23:25:15,30.06,31.25,78.8,69,0,5.82
382,Portland,US,2020-08-19 23:25:13,45.52,-122.68,87.01,37,75,6.93
383,Bathsheba,BB,2020-08-19 23:29:01,13.22,-59.52,82.4,78,40,16.11
384,Villanueva,HN,2020-08-19 23:29:02,15.32,-88.0,89.6,59,40,13.87
385,Martapura,ID,2020-08-19 23:29:02,-3.42,114.85,73.4,88,92,1.68
386,Kupang,ID,2020-08-19 23:27:51,-10.17,123.58,69.8,94,20,3.36
387,Cap Malheureux,MU,2020-08-19 23:29:02,-19.98,57.61,71.01,59,31,3.0
388,Dwarka,IN,2020-08-19 23:29:03,22.24,68.97,82.54,84,86,16.93
389,Sungaipenuh,ID,2020-08-19 23:25:14,-2.08,101.38,65.17,94,96,3.4
390,Ocampo,MX,2020-08-19 23:29:03,21.65,-101.5,70.25,49,99,13.38
391,Roebourne,AU,2020-08-19 23:29:03,-20.78,117.13,66.13,31,0,10.45
392,Antsohihy,MG,2020-08-19 23:29:03,-14.88,47.99,65.37,75,97,4.56
393,Ahipara,NZ,2020-08-19 23:29:04,-35.17,173.17,61.99,86,75,18.41
394,Sabaudia,IT,2020-08-19 23:29:04,41.3,13.03,71.01,90,21,5.3
395,San Cristobal,VE,2020-08-19 23:25:08,7.77,-72.22,84.2,62,75,6.93
396,Punta Alta,AR,2020-08-19 23:29:04,-38.88,-62.07,41.67,74,72,3.06
397,Mareeba,AU,2020-08-19 23:29:05,-17.0,145.43,80.01,69,0,10.29
398,Srednekolymsk,RU,2020-08-19 23:29:05,67.45,153.68,43.2,72,82,9.13
399,Sijunjung,ID,2020-08-19 23:29:05,-0.69,100.95,72.52,90,92,0.69
400,Skowhegan,US,2020-08-19 23:28:55,44.77,-69.72,68.0,60,1,6.93
401,Shanghai,CN,2020-08-19 23:29:05,31.22,121.46,84.2,79,26,11.18
402,Paide,EE,2020-08-19 23:29:06,58.89,25.56,50.0,99,0,3.53
403,Port Augusta,AU,2020-08-19 23:29:06,-32.5,137.77,50.0,87,6,11.41
404,Sitka,US,2020-08-19 23:29:06,57.05,-135.33,64.4,68,90,3.36
405,Dongsheng,CN,2020-08-19 23:29:07,39.82,109.98,63.23,68,0,2.53
406,Floro,NO,2020-08-19 23:29:07,61.6,5.03,60.8,87,2,8.05
407,Cozumel,MX,2020-08-19 23:26:21,20.51,-86.95,86.0,79,75,6.93
408,Aykhal,RU,2020-08-19 23:29:07,66.0,111.5,41.0,93,9,6.71
409,Pacifica,US,2020-08-19 23:26:25,37.61,-122.49,77.0,41,40,24.16
410,Del Rio,US,2020-08-19 23:29:08,29.36,-100.9,100.4,25,1,6.93
411,Pudozh,RU,2020-08-19 23:29:08,61.81,36.53,52.66,78,58,3.27
412,Tootsi,EE,2020-08-19 23:29:08,58.58,24.79,54.0,99,0,4.61
413,Auki,SB,2020-08-19 23:29:09,-8.77,160.7,86.4,63,83,0.34
414,Boa Vista,BR,2020-08-19 23:29:09,2.82,-60.67,84.2,66,40,4.7
415,Gorin,RU,2020-08-19 23:29:09,51.2,136.67,62.02,54,0,9.78
416,Whyalla,AU,2020-08-19 23:29:09,-33.03,137.58,50.0,87,0,11.41
417,Faya,SA,2020-08-19 23:29:10,18.39,42.45,73.4,60,61,0.98
418,Chunskiy,RU,2020-08-19 23:29:10,56.08,99.63,55.83,94,95,5.23
419,Palana,RU,2020-08-19 23:29:10,59.12,159.97,51.17,92,100,6.17
420,Pekan,MY,2020-08-19 23:29:10,3.48,103.4,75.2,94,20,3.94
421,Bluefields,NI,2020-08-19 23:29:11,12.01,-83.76,84.2,79,40,4.7
422,Tete,MZ,2020-08-19 23:29:11,-16.16,33.59,77.0,65,23,18.34
423,Churapcha,RU,2020-08-19 23:29:11,62.0,132.43,54.27,56,86,5.77
424,Boynton Beach,US,2020-08-19 23:29:11,26.53,-80.07,80.6,83,1,5.82
425,Bela,IN,2020-08-19 23:29:12,25.93,81.98,82.24,77,86,9.13
426,Touros,BR,2020-08-19 23:29:12,-5.2,-35.46,75.2,83,20,4.7
427,Bilma,NE,2020-08-19 23:29:12,18.69,12.92,93.99,12,62,6.87
428,Rio Grande,BR,2020-08-19 23:29:12,-32.03,-52.1,50.0,67,24,1.99
429,Shache,CN,2020-08-19 23:29:12,38.42,77.24,74.37,32,100,9.19
430,Mawlaik,MM,2020-08-19 23:29:13,23.63,94.42,75.2,95,100,1.21
431,Bikin,RU,2020-08-19 23:29:13,46.82,134.26,58.53,67,80,4.36
432,Ancud,CL,2020-08-19 23:29:13,-41.87,-73.82,43.0,86,20,3.36
433,Payyannur,IN,2020-08-19 23:29:13,12.1,75.2,77.13,87,100,2.37
434,San Vicente,AR,2020-08-19 23:29:13,-26.62,-54.13,54.39,98,83,6.02
435,Gopalpur,IN,2020-08-19 23:29:14,19.27,84.92,79.83,87,100,8.05
436,Palora,EC,2020-08-19 23:29:14,-1.7,-77.93,69.8,88,75,4.7
437,Tautira,PF,2020-08-19 23:29:14,-17.73,-149.15,82.4,65,75,4.7
438,Aksu,CN,2020-08-19 23:29:14,41.12,80.26,69.3,45,89,1.45
439,Chernoistochinsk,RU,2020-08-19 23:29:15,57.74,59.87,50.45,93,100,14.09
440,Santiago Del Estero,AR,2020-08-19 23:29:15,-27.8,-64.26,52.92,39,12,11.27
441,Batagay,RU,2020-08-19 23:29:15,67.63,134.63,43.57,62,58,8.28
442,San Juan De Los Morros,VE,2020-08-19 23:29:16,9.91,-67.35,74.3,92,71,2.24
443,Sorong,ID,2020-08-19 23:29:16,-0.88,131.25,78.01,89,80,12.5
444,Okha,RU,2020-08-19 23:29:16,53.57,142.95,56.75,77,64,22.86
445,San Clemente,US,2020-08-19 23:29:16,33.43,-117.61,91.99,53,1,1.01
446,Price,US,2020-08-19 23:29:16,39.6,-110.81,98.6,10,1,21.92
447,Lubango,AO,2020-08-19 23:29:17,-14.92,13.49,57.92,33,3,5.12
448,Broome,US,2020-08-19 23:29:17,42.25,-75.83,69.01,48,40,11.41
449,Tigzirt,DZ,2020-08-19 23:29:17,36.89,4.12,82.18,48,13,8.75
450,Mnogovershinnyy,RU,2020-08-19 23:29:17,53.94,139.92,53.56,68,85,14.25
451,Luwuk,ID,2020-08-19 23:29:17,-0.95,122.79,76.15,71,12,4.09
452,Bethlehem,BR,2020-08-19 23:27:32,-1.46,-48.5,84.2,83,40,5.82
453,Tamugan,PH,2020-08-19 23:29:18,7.23,125.38,80.6,88,75,2.55
454,Juegang,CN,2020-08-19 23:29:18,32.32,121.19,80.17,89,100,8.72
455,Bemidji,US,2020-08-19 23:25:43,47.47,-94.88,80.6,61,1,12.75
456,Nikel,RU,2020-08-19 23:29:18,69.41,30.22,55.4,87,80,19.46
457,Felipe Carrillo Puerto,MX,2020-08-19 23:29:19,19.58,-88.05,88.16,59,69,5.55
458,Terra Nova,BR,2020-08-19 23:29:19,-12.37,-40.67,69.8,88,20,2.24
459,Kaeo,NZ,2020-08-19 23:29:19,-35.1,173.78,61.0,58,86,8.99
460,Manado,ID,2020-08-19 23:28:04,1.49,124.85,80.6,74,20,3.36
461,Qaqortoq,GL,2020-08-19 23:29:20,60.72,-46.03,55.4,58,15,4.7
462,Gamba,GA,2020-08-19 23:29:20,-2.65,10.0,72.61,87,100,8.14
463,Trincomalee,LK,2020-08-19 23:29:21,8.57,81.23,79.9,77,100,17.27
464,Hasaki,JP,2020-08-19 23:29:21,35.73,140.83,86.0,74,20,5.82
465,Kavaratti,IN,2020-08-19 23:29:21,10.57,72.64,81.9,77,100,13.4
466,Suleja,NG,2020-08-19 23:29:22,9.18,7.18,80.6,88,20,3.36
467,Grand-Santi,GF,2020-08-19 23:29:22,4.25,-54.38,82.0,67,66,1.63
468,Fenoarivo Atsinanana,MG,2020-08-19 23:29:22,-17.37,49.42,70.52,87,91,5.77
469,Andilamena,MG,2020-08-19 23:29:22,-17.02,48.58,56.84,92,87,5.1
470,Belaya Gora,RU,2020-08-19 23:29:23,68.53,146.42,40.06,82,99,9.26
471,Yeola,IN,2020-08-19 23:29:23,20.03,74.48,73.92,87,100,12.44
472,Matamoros,MX,2020-08-19 23:29:23,25.53,-103.25,93.2,24,75,6.93
473,Foeni,RO,2020-08-19 23:29:23,47.7,22.38,64.4,93,99,8.05
474,Sept-Iles,CA,2020-08-19 23:26:20,50.2,-66.38,62.6,82,75,12.75
475,Rawson,AR,2020-08-19 23:29:24,-43.3,-65.1,43.48,55,0,10.13
476,Juba,SS,2020-08-19 23:29:24,4.85,31.58,70.27,95,87,2.19
477,Porto Velho,BR,2020-08-19 23:27:51,-8.76,-63.9,84.2,66,40,2.24
478,Tomatlan,MX,2020-08-19 23:29:24,19.93,-105.25,78.3,91,100,1.99
479,Jinzhou,CN,2020-08-19 23:29:24,41.11,121.14,61.93,72,92,11.27
480,Mangrol,IN,2020-08-19 23:29:24,21.12,70.12,81.36,85,99,17.65
481,Poum,NC,2020-08-19 23:29:25,-20.23,164.02,72.86,70,3,11.18
482,Flinders,AU,2020-08-19 23:29:25,-34.58,150.86,57.99,53,9,10.0
483,Tuy Hoa,VN,2020-08-19 23:29:26,13.08,109.3,76.39,86,100,5.03
484,Sola,VU,2020-08-19 23:29:26,-13.88,167.55,80.13,85,63,13.53
485,Los Llanos De Aridane,ES,2020-08-19 23:29:27,28.66,-17.92,73.0,83,0,9.17
486,Charagua,BO,2020-08-19 23:29:27,-19.8,-63.22,55.35,65,99,13.29
487,La Romana,DO,2020-08-19 23:29:27,18.43,-68.97,84.2,79,40,10.29
488,Kingaroy,AU,2020-08-19 23:29:27,-26.53,151.83,62.01,36,60,23.04
489,Tecoanapa,MX,2020-08-19 23:29:28,16.52,-98.75,84.07,78,25,13.65
490,Ukiah,US,2020-08-19 23:27:17,39.15,-123.21,98.6,10,1,13.87
491,Lomovka,RU,2020-08-19 23:29:28,53.92,58.37,48.2,76,75,15.66
492,Todos Santos,MX,2020-08-19 23:29:28,23.45,-110.22,82.0,70,100,11.01
493,Brookhaven,US,2020-08-19 23:26:35,31.58,-90.44,87.01,58,80,5.77
494,Karasuk,RU,2020-08-19 23:29:29,53.74,78.04,53.96,78,54,7.81
495,Korem,ET,2020-08-19 23:29:29,12.51,39.52,58.6,87,38,2.06
496,Klaksvik,FO,2020-08-19 23:29:29,62.23,-6.59,51.8,76,100,12.75
497,Ambovombe,MG,2020-08-19 23:29:29,-25.17,46.08,65.17,90,5,2.26
498,Vestmanna,FO,2020-08-19 23:29:29,62.16,-7.17,51.8,76,100,12.75
499,Cay,TR,2020-08-19 23:29:30,38.59,31.03,67.8,40,0,3.18
500,Buchanan,LR,2020-08-19 23:29:30,5.88,-10.05,76.28,85,96,11.65
501,Sao Luiz Gonzaga,BR,2020-08-19 23:26:15,-28.41,-54.96,50.43,74,0,12.08
502,Dingle,PH,2020-08-19 23:29:30,11.0,122.67,75.52,91,88,4.74
503,Gimli,CA,2020-08-19 23:29:30,50.63,-96.99,84.0,99,61,4.85
504,Petropavlovsk-Kamchatskiy,RU,2020-08-19 23:29:31,53.05,158.65,51.8,100,90,13.42
505,Sakaiminato,JP,2020-08-19 23:29:31,35.55,133.23,84.2,83,20,3.36
506,Jalu,LY,2020-08-19 23:29:31,29.03,21.55,81.19,46,0,13.49
507,Estelle,US,2020-08-19 23:29:31,29.85,-90.11,93.2,66,75,4.7
508,Carroll,US,2020-08-19 23:29:31,39.55,-77.02,78.01,52,15,3.31
509,Yepifan,RU,2020-08-19 23:27:24,53.83,38.55,54.41,74,91,6.13
510,Barcelos,PT,2020-08-19 23:27:21,41.54,-8.62,68.0,100,90,17.22
511,Kon Tum,VN,2020-08-19 23:29:32,14.35,108.0,70.54,93,100,0.43
512,Gogapur,IN,2020-08-19 23:29:32,23.55,75.52,75.51,93,100,9.75
513,Salym,RU,2020-08-19 23:29:32,60.06,71.48,49.69,98,41,4.54
514,Baker City,US,2020-08-19 23:29:33,44.77,-117.83,84.2,35,1,5.82
515,Soligalich,RU,2020-08-19 23:29:33,59.08,42.29,41.32,81,3,3.15
516,Ornskoldsvik,SE,2020-08-19 23:29:33,63.29,18.72,59.0,100,90,1.12
517,Sistranda,NO,2020-08-19 23:29:33,63.73,8.83,55.4,100,40,3.36
518,Pemangkat,ID,2020-08-19 23:29:33,1.17,108.97,77.04,88,86,5.32
519,Porto Novo,BJ,2020-08-19 23:25:43,6.5,2.6,75.2,94,40,10.29
520,Alta Floresta,BR,2020-08-19 23:29:34,-9.88,-56.09,89.6,35,0,2.24
521,Abu Dhabi,AE,2020-08-19 23:26:07,24.47,54.37,93.2,84,20,4.7
522,Laem Sing,TH,2020-08-19 23:29:34,12.48,102.07,86.0,62,95,3.42
523,Cabatuan,PH,2020-08-19 23:29:35,10.88,122.49,75.18,91,93,4.25
524,Monfalcone,IT,2020-08-19 23:29:35,45.81,13.53,69.01,88,59,2.24
525,Zambezi,ZM,2020-08-19 23:29:35,-13.54,23.1,62.67,29,0,7.58
526,Gornopravdinsk,RU,2020-08-19 23:29:35,60.05,69.9,49.69,97,42,4.47
527,Guna,IN,2020-08-19 23:29:35,24.65,77.32,75.78,94,100,9.33
528,Soyo,AO,2020-08-19 23:29:36,-6.13,12.37,71.69,88,44,8.01
529,Klang,MY,2020-08-19 23:29:36,3.03,101.45,77.0,94,20,1.83
530,Naantali,FI,2020-08-19 23:29:36,60.47,22.02,55.4,93,0,2.24
531,Lavrentiya,RU,2020-08-19 23:29:36,65.58,-171.0,54.14,71,66,7.4
532,Erzin,TR,2020-08-19 23:29:36,36.96,36.2,79.0,87,14,0.36
533,Jinchang,CN,2020-08-19 23:29:37,38.5,102.17,65.32,55,0,3.47
534,Berezovyy,RU,2020-08-19 23:29:37,51.67,135.7,60.19,52,0,8.01
535,Masca,RO,2020-08-19 23:29:37,46.3,21.68,63.0,100,20,4.7
536,Beberibe,BR,2020-08-19 23:29:38,-4.18,-38.13,78.8,78,24,8.05
537,Singaraja,ID,2020-08-19 23:29:38,-8.11,115.09,77.36,73,31,3.27
538,Banda Aceh,ID,2020-08-19 23:29:38,5.56,95.32,79.48,77,90,5.19
539,Dakar,SN,2020-08-19 23:25:16,14.69,-17.44,82.4,83,40,6.93
540,Verkhnevilyuysk,RU,2020-08-19 23:29:39,63.45,120.32,48.56,67,0,5.48
541,Shahrud,IR,2020-08-19 23:29:39,36.42,54.98,69.21,50,0,5.08
542,Puerto Carreno,CO,2020-08-19 23:25:36,6.19,-67.49,86.0,66,40,5.82
543,Mopipi,BW,2020-08-19 23:29:39,-21.18,24.88,47.35,37,0,9.4
544,Wala,CM,2020-08-19 23:29:39,4.58,12.32,69.89,95,89,5.23
545,Diego De Almagro,CL,2020-08-19 23:28:20,-26.37,-70.05,44.89,60,0,3.06
546,Cayenne,GF,2020-08-19 23:29:40,4.93,-52.33,77.0,100,5,2.24
547,Port Hardy,CA,2020-08-19 23:29:40,50.7,-127.42,62.6,88,90,16.11
548,Rorvik,NO,2020-08-19 23:29:40,64.86,11.24,54.46,82,83,11.92
549,Omboue,GA,2020-08-19 23:29:40,-1.57,9.26,73.44,85,98,9.37
550,Beyneu,KZ,2020-08-19 23:29:41,45.32,55.2,69.08,23,19,5.39
551,Poshekhonye,RU,2020-08-19 23:29:41,58.5,39.14,47.5,83,0,1.41
552,Santa Rosa,PH,2020-08-19 23:29:41,14.31,121.11,78.8,94,100,4.7
553,Zaraza,VE,2020-08-19 23:29:41,9.35,-65.32,78.73,91,75,5.64
554,Ust-Uda,RU,2020-08-19 23:29:42,54.17,103.03,60.04,86,93,5.21
555,Kirensk,RU,2020-08-19 23:29:42,57.79,108.11,58.71,57,48,2.24
556,Skjervoy,NO,2020-08-19 23:29:42,70.03,20.97,51.19,83,96,10.54
557,Helong,CN,2020-08-19 23:29:43,42.54,129.0,61.07,90,100,4.23
558,Twin Falls,US,2020-08-19 23:29:43,42.56,-114.46,96.8,19,1,6.93
559,Te Anau,NZ,2020-08-19 23:29:43,-45.42,167.72,46.89,84,97,0.2
560,Kijang,KR,2020-08-19 23:29:44,35.24,129.21,82.4,78,0,3.36
561,Lalmohan,BD,2020-08-19 23:29:44,22.34,90.74,82.09,84,100,24.9
562,Los Alamos,US,2020-08-19 23:29:44,35.89,-106.31,90.0,12,1,10.29
